OPE ID,School,Total Allocation ($),Minimum Allocation to be Awarded for Emergency Financial Aid Grants to Students ($),Address,Address with USA,Latitude,Longitude,Type,Student population,Undergraduate students,Graduation Rate,Transfer-Out Rate
116500,Church Divinity School Of The Pacific,"18,783.00","9,392.00","2451 Ridge Road, Berkeley, California 94709-1211","2451 Ridge Road, Berkeley, California 94709-1211, USA",37.8760776,-122.2611531,"4-year, Private not-for-profit",75,,,
2267600,Sofia University,"16,303.00","8,152.00","1069 East Meadow Cr, Palo Alto, California 94303","1069 East Meadow Cr, Palo Alto, California 94303, USA",37.430366,-122.1087299,"4-year, Private for-profit",1349,9,,
4250600,California Institute Of Advanced Management,"15,039.00","7,520.00","1000 S. Fremont Ave. Mailbox #45, Bldg A10, 4th Floor, Suite 10402, Alhambra, California 91803","1000 S. Fremont Ave. Mailbox #45, Bldg A10, 4th Floor, Suite 10402, Alhambra, California 91803, USA",34.082451,-118.1505196,"4-year, Private not-for-profit",151,,,
3025600,Dell'Arte International School Of Physical Theatre,"14,549.00","7,275.00","131 H Street, Blue Lake, California 95525-0816","131 H Street, Blue Lake, California 95525-0816, USA",40.8809507,-123.9888007,"4-year, Private not-for-profit",31,18,100%,
4271100,Meridian University,"13,758.00","6,879.00","47 Sixth Street, Petaluma, California 94952-3092","47 Sixth Street, Petaluma, California 94952-3092, USA",38.2308839,-122.6400692,"4-year, Private for-profit",113,,,
129600,Dominican School Of Philosophy And Theology,"13,676.00","6,838.00","2301 Vine Street, Berkeley, California 94708-1816","2301 Vine Street, Berkeley, California 94708-1816, USA",37.8811726,-122.2646355,"4-year, Private not-for-profit",67,,,
3163300,Pacific States University,"13,385.00","6,693.00","3424 Wilshire Blvd. 12th floor, Los Angeles, California 90010-2263","3424 Wilshire Blvd. 12th floor, Los Angeles, California 90010-2263, USA",34.0612473,-118.2986006,"4-year, Private not-for-profit",28,3,50%,50%
4005300,United States University,"12,982.00","6,491.00","7675 Mission Valley Road, San Diego, California 92108","7675 Mission Valley Road, San Diego, California 92108, USA",32.7768617,-117.1548988,"4-year, Private for-profit",1243,103,0%,75%
884400,California Christian College,"12,359.00","6,180.00","5364 E. Belmont Avenue, Fresno, California 93727","5364 E. Belmont Avenue, Fresno, California 93727, USA",36.7500277,-119.7108224,"4-year, primarily associate's, Private not-for-profit",11,11,0%,
4155500,Academy For Jewish Religion California,"12,221.00","6,111.00","574 Hilgard Avenue, Los Angeles, California 90024","574 Hilgard Avenue, Los Angeles, California 90024, USA",34.0702215,-118.4383799,"4-year, Private not-for-profit",60,,,
112000,American Baptist Seminary Of The West,"9,311.00","4,656.00","2606 Dwight Way, Berkeley, California 94704-3029","2606 Dwight Way, Berkeley, California 94704-3029, USA",37.8652526,-122.2560391,"4-year, Private not-for-profit",39,,,
4248300,Los Angeles Academy Of Figurative Art,"9,263.00","4,632.00","16926 Saticoy Street, Van Nuys, California 91406-2127","16926 Saticoy Street, Van Nuys, California 91406-2127, USA",34.2082363,-118.5020594,"4-year, Private for-profit",6,6,60%,
4194600,Brand College,"8,147.00","4,074.00","529 Hahn Ave Ste 101, Glendale, California 91203","529 Hahn Ave Ste 101, Glendale, California 91203, USA",34.1579973,-118.2655722,"< 2-year, Private for-profit",24,24,100%,
1179200,Franciscan School Of Theology,"7,856.00","3,928.00","5998 Alcala Park, San Diego, California 92110","5998 Alcala Park, San Diego, California 92110, USA",32.7716583,-117.1915679,"4-year, Private not-for-profit",54,,,
4217400,High Tech High Graduate School Of Education,"6,110.00","3,055.00","2861 Womble Road, San Diego, California 92106","2861 Womble Road, San Diego, California 92106, USA",32.7351436,-117.2173412,"4-year, Private not-for-profit",59,,,
4192500,Westchester College Of Nursing & Allied Health,"6,110.00","3,055.00","8939 South Sepulveda Boulevard #302, Los Angeles, California 90045-3647","8939 South Sepulveda Boulevard #302, Los Angeles, California 90045-3647, USA",33.9549321,-118.3965415,"< 2-year, Private for-profit",6,6,80%,
2120600,Saybrook University,"3,469.00","1,735.00","55 W Eureka Street, Pasadena, California 91103","55 W Eureka Street, Pasadena, California 91103, USA",34.1531024,-118.1520395,"4-year, Private not-for-profit",688,,,
188100,Ashford University,"1,001.00",501,"8620 Spectrum Center Boulevard, San Diego, California 92123","8620 Spectrum Center Boulevard, San Diego, California 92123, USA",32.8272146,-117.1418249,"4-year, Private for-profit",32620,26914,8%,18%
